Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP
23.0,355.0,0.0,764.0,0.0,0.0,Cowl Blake,3970_01,Mars,False,F/751/S,TRAPPIST-1e,False
44.0,39.0,821.0,0.0,7.0,41.0,Joanry Brighttt,3971_01,Earth,False,G/651/P,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Astorux Reedectied,3973_01,Europa,True,E/240/P,missing,False
19.0,0.0,0.0,5.0,756.0,0.0,Karia Davens,3974_01,Earth,False,F/752/S,TRAPPIST-1e,False
3.0,0.0,0.0,0.0,0.0,0.0,Janee Davens,3974_02,Earth,True,G/652/S,TRAPPIST-1e,False
29.0,0.0,7164.0,0.0,58.0,1.0,Thab Patoetic,3976_01,Europa,False,missing,TRAPPIST-1e,False
19.0,46.0,0.0,675.0,0.0,0.0,Tyrony Quinnedy,3977_01,Earth,False,E/241/P,TRAPPIST-1e,False
22.0,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,3980_01,Earth,True,G/653/P,TRAPPIST-1e,False
33.0,400.0,270.0,33.0,0.0,0.0,Pamont Carvis,3981_01,Earth,False,missing,PSO J318.5-22,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Regory Wilsoney,3984_01,Earth,True,G/654/S,PSO J318.5-22,False
50.0,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,3985_01,Earth,False,G/654/P,TRAPPIST-1e,False
54.0,1217.0,0.0,1.0,4.0,0.0,Poot Pine,3986_01,Mars,False,F/755/S,TRAPPIST-1e,False
43.0,1448.0,0.0,150.0,0.0,0.0,Crowls Pine,3986_02,Mars,False,F/755/S,TRAPPIST-1e,False
17.0,103.0,2183.0,0.0,16.0,0.0,Irmark Briggston,3987_01,Earth,False,F/822/P,TRAPPIST-1e,False
26.0,1632.0,0.0,80.0,7.0,0.0,Beal Soun,3988_01,Mars,False,D/134/P,TRAPPIST-1e,False
44.0,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,3991_01,Earth,False,F/823/P,TRAPPIST-1e,False
51.0,0.0,0.0,10.0,1098.0,0.0,Sta Barrelliver,3992_01,Earth,False,F/756/S,PSO J318.5-22,False
29.0,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,3994_01,Europa,True,B/152/S,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Ale Casonston,3995_01,Earth,False,G/655/P,TRAPPIST-1e,False
40.0,0.0,0.0,310.0,1.0,421.0,Charly Casonston,3995_02,Earth,False,F/825/P,PSO J318.5-22,False
27.0,0.0,0.0,2.0,0.0,808.0,Colle Casonston,3995_03,Earth,False,G/655/P,55 Cancri e,False
8.0,0.0,0.0,0.0,0.0,0.0,Evey Casonston,3995_04,Earth,False,G/655/P,TRAPPIST-1e,False
3.0,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,3995_05,Earth,False,G/655/P,TRAPPIST-1e,False
11.0,0.0,0.0,0.0,0.0,0.0,Karah Casonston,3995_06,Earth,False,G/655/P,55 Cancri e,False
24.0,16.0,0.0,1136.0,0.0,40.0,Willy Meyersones,3996_01,Earth,False,F/826/P,PSO J318.5-22,False
25.0,0.0,83.0,0.0,439.0,0.0,Aliedy Yanton,3997_01,Earth,False,G/657/S,55 Cancri e,False
28.0,89.0,4826.0,0.0,2.0,1598.0,Batan Iniouser,3998_01,Europa,False,C/129/P,55 Cancri e,False
25.0,0.0,1017.0,0.0,0.0,0.0,Genee Hayerson,3999_01,Earth,False,G/656/P,TRAPPIST-1e,False
27.0,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,4000_01,Earth,True,G/658/S,TRAPPIST-1e,False
25.0,20.0,0.0,424.0,0.0,359.0,Vivia Burraymons,4000_02,Earth,False,F/757/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,4000_03,Earth,True,G/658/S,TRAPPIST-1e,False
58.0,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,4001_01,Earth,False,F/758/S,TRAPPIST-1e,False
3.0,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,4001_02,Earth,True,G/659/S,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,4001_03,Earth,True,G/659/S,PSO J318.5-22,False
2.0,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,4001_04,Earth,True,G/659/S,55 Cancri e,False
34.0,0.0,847.0,14.0,0.0,0.0,Brancy Lowelliott,4001_05,Earth,False,F/758/S,missing,False
5.0,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,4001_06,Earth,False,G/659/S,55 Cancri e,False
3.0,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,4001_07,Earth,False,G/659/S,TRAPPIST-1e,missing
46.0,0.0,0.0,0.0,0.0,0.0,Trohs Must,4002_01,Mars,True,E/242/P,TRAPPIST-1e,False
22.0,1417.0,0.0,0.0,0.0,0.0,missing,4003_01,Earth,False,F/827/P,TRAPPIST-1e,False
8.0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,4005_01,Earth,False,G/657/P,TRAPPIST-1e,False
17.0,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,4005_02,Earth,False,G/657/P,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,4005_03,Earth,False,G/657/P,TRAPPIST-1e,False
12.0,0.0,0.0,0.0,0.0,0.0,Dia Spentley,4005_04,Earth,True,missing,TRAPPIST-1e,False
40.0,0.0,0.0,0.0,0.0,0.0,Lorian River,4005_05,Earth,True,G/657/P,PSO J318.5-22,False
16.0,4.0,0.0,2278.0,2.0,0.0,Son River,4005_06,Earth,False,F/829/P,PSO J318.5-22,False
41.0,224.687617481203,0.0,0.0,0.0,0.0,Bobina Castannison,4005_07,Earth,True,G/657/P,TRAPPIST-1e,False
8.0,0.0,0.0,0.0,0.0,0.0,missing,4005_08,Earth,True,G/657/P,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,4006_01,Earth,True,G/660/S,55 Cancri e,missing
2.0,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,4006_02,Earth,True,G/660/S,TRAPPIST-1e,False
59.0,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,4006_03,Earth,False,F/759/S,PSO J318.5-22,False
45.0,1796.0,0.0,4.0,0.0,5.0,Kariel Wolfaddox,4006_04,Earth,missing,G/660/S,TRAPPIST-1e,False
52.0,0.0,704.0,0.0,0.0,304.8547912992357,Evaned Wolfaddox,4006_05,Earth,False,F/759/S,55 Cancri e,False
33.0,0.0,0.0,0.0,0.0,0.0,Anamse Cha,4008_01,Mars,True,F/760/S,TRAPPIST-1e,False
51.0,8.0,0.0,206.0,1247.0,14.0,Luisy Belley,4009_01,Earth,False,missing,55 Cancri e,False
38.0,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,4010_01,Earth,True,G/658/P,TRAPPIST-1e,False
14.0,460.0,0.0,0.0,315.0,172.0,Coos Emead,4013_01,Mars,False,E/243/P,TRAPPIST-1e,False
42.0,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,4014_01,Europa,False,B/125/P,TRAPPIST-1e,False
28.0,0.0,3238.0,0.0,750.0,2368.0,missing,4014_02,Europa,False,B/125/P,55 Cancri e,False
34.0,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,4016_01,Earth,False,E/268/S,55 Cancri e,False
21.0,0.0,0.0,0.0,0.0,0.0,Frouse Mele,4017_01,Mars,False,E/269/S,TRAPPIST-1e,missing
30.0,0.0,0.0,0.0,0.0,0.0,Tibers Mele,4017_02,Mars,True,F/761/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Chrice Mele,4017_03,Mars,True,F/761/S,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,0.0,0.0,Tights Mele,4017_04,Mars,True,E/269/S,TRAPPIST-1e,False
23.0,931.0,0.0,134.0,0.0,421.0,Hog Gene,4017_05,Mars,False,F/761/S,TRAPPIST-1e,False
20.0,224.687617481203,1.0,0.0,20.0,42.0,Jacky Bears,4018_01,Earth,False,F/762/S,TRAPPIST-1e,False
59.0,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,4019_01,Earth,False,E/245/P,55 Cancri e,False
37.0,6498.0,1470.0,0.0,416.0,4174.0,missing,4020_01,Europa,False,B/126/P,55 Cancri e,False
32.0,1843.0,0.0,662.0,0.0,0.0,Flys Buth,4021_01,Mars,False,F/832/P,TRAPPIST-1e,False
37.0,4.0,0.0,223.0,512.0,1.0,Lavey Hubbarrison,4022_01,Earth,False,F/833/P,PSO J318.5-22,False
27.0,1.0,355.0,757.0,0.0,304.8547912992357,Franda Torrez,4023_01,Earth,False,E/246/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Azham Chsere,4026_01,Europa,True,B/154/S,55 Cancri e,False
29.0,0.0,0.0,0.0,0.0,0.0,Benry Patthews,4027_01,Earth,True,G/659/P,PSO J318.5-22,False
2.0,0.0,0.0,0.0,0.0,0.0,Evaley Flowensley,4030_01,missing,False,G/661/S,TRAPPIST-1e,False
10.0,0.0,0.0,0.0,0.0,0.0,Luise Carpennels,4030_02,Earth,True,missing,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,4030_03,Earth,False,G/661/S,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,4030_04,Earth,True,G/661/S,TRAPPIST-1e,False
8.0,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,4030_05,Earth,False,G/661/S,TRAPPIST-1e,False
28.82793046746535,0.0,458.07720329024676,0.0,0.0,0.0,Algeno Listive,4031_01,Europa,True,C/131/P,55 Cancri e,False
27.0,0.0,0.0,0.0,0.0,0.0,Krabik Listive,4031_02,Europa,True,C/131/P,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Deaney Waltonnedy,4032_01,Earth,missing,G/661/P,PSO J318.5-22,False
49.0,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,4033_01,Europa,False,C/144/S,55 Cancri e,False
38.0,0.0,0.0,0.0,0.0,0.0,Froon Kité,4034_01,Mars,True,E/247/P,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,4035_01,Earth,True,G/662/P,55 Cancri e,False
22.0,7.0,61.0,110.0,708.0,0.0,Jodia Evedorsen,4036_01,Earth,False,G/662/S,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,4037_01,Earth,True,G/663/S,PSO J318.5-22,False
24.0,0.0,0.0,0.0,0.0,0.0,Elice Reenez,4038_01,Earth,True,G/664/S,PSO J318.5-22,False
24.0,714.0,0.0,4.0,49.0,11.0,Race Tersimpson,4039_01,Earth,False,F/764/S,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,311.1387779083431,0.0,Brance Micknightt,4040_01,Earth,True,G/663/P,TRAPPIST-1e,False
1.0,0.0,0.0,0.0,0.0,304.8547912992357,Mesatz Stewder,4042_01,Europa,False,A/46/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Etair Stewder,4042_02,Europa,True,A/46/S,55 Cancri e,False
26.0,0.0,0.0,0.0,0.0,0.0,Canon Stewder,4042_03,Europa,True,A/46/S,55 Cancri e,False
28.82793046746535,0.0,0.0,0.0,32.0,1577.0,Marvey Mirandry,4043_01,Earth,False,E/248/P,TRAPPIST-1e,False
32.0,536.0,0.0,736.0,118.0,0.0,Jackix Can,4044_01,Mars,False,F/765/S,TRAPPIST-1e,False
2.0,0.0,458.07720329024676,0.0,0.0,0.0,missing,4044_02,Mars,False,F/765/S,TRAPPIST-1e,False
10.0,0.0,0.0,0.0,0.0,0.0,Rowls Can,4044_03,Mars,True,F/765/S,TRAPPIST-1e,False
49.0,1417.0,0.0,531.0,1348.0,192.0,Pars Wist,4045_01,Mars,False,D/135/P,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Elina Santantines,4046_01,Earth,True,G/664/P,PSO J318.5-22,False
29.0,0.0,0.0,0.0,0.0,0.0,Ivanne Rivanseney,4047_01,Earth,True,G/666/S,TRAPPIST-1e,False
25.0,0.0,0.0,0.0,0.0,0.0,Schyon Pokematic,4049_01,Europa,True,A/47/S,55 Cancri e,False
36.0,0.0,1302.0,0.0,2067.0,10173.0,Decruxa Dissper,4050_01,Europa,False,A/35/P,55 Cancri e,False
22.0,0.0,0.0,0.0,0.0,0.0,Leondy Midtt,4053_01,Earth,True,G/668/S,TRAPPIST-1e,False
21.0,3.0,34.0,600.0,0.0,8.0,Milda Mirandry,4055_01,Earth,False,F/836/P,TRAPPIST-1e,False
36.0,437.0,442.0,0.0,2.0,1.0,Nance Hinesh,4058_01,Earth,False,G/669/S,TRAPPIST-1e,False
54.0,880.0,2.0,531.0,2.0,0.0,Lerome Barrelliver,4060_01,Earth,False,F/838/P,TRAPPIST-1e,False
30.0,1851.0,0.0,378.0,0.0,155.0,Jack Kashe,4061_01,Mars,False,D/130/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Graw Kashe,4061_02,Mars,True,F/766/S,TRAPPIST-1e,False
1.0,0.0,0.0,0.0,311.1387779083431,0.0,missing,4061_03,Mars,True,F/766/S,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Anda Mcfaddennon,4063_01,Earth,True,G/670/S,TRAPPIST-1e,False
47.0,939.0,1477.0,173.72916912197996,0.0,0.0,Jennya Dillips,4064_01,Earth,False,F/767/S,TRAPPIST-1e,False
25.0,1339.0,1.0,360.0,0.0,0.0,Doryn Olshaffey,4065_01,Earth,False,G/665/P,TRAPPIST-1e,False
18.0,0.0,30.0,0.0,67.0,2790.0,Taurius Objeciane,4066_01,Europa,missing,B/155/S,55 Cancri e,False
22.0,0.0,0.0,0.0,0.0,0.0,Diramak Objeciane,4066_02,Europa,True,B/155/S,TRAPPIST-1e,False
27.0,224.687617481203,1381.0,0.0,148.0,2181.0,Dnocese Pirejus,4068_01,Europa,False,D/131/S,TRAPPIST-1e,False
24.0,0.0,0.0,2433.0,0.0,53.0,Hen Chenson,4069_01,Earth,False,F/768/S,55 Cancri e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Alurope Watuald,4071_01,Europa,True,B/127/P,missing,False
22.0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,Tachir Watuald,4071_02,Europa,True,B/127/P,55 Cancri e,False
60.0,0.0,0.0,173.72916912197996,0.0,0.0,Mael Chasey,4072_01,Earth,True,G/671/S,TRAPPIST-1e,False
38.0,1901.0,1276.0,0.0,7561.0,12.0,Anchira Nateansive,4075_01,Europa,False,C/145/S,TRAPPIST-1e,False
23.0,1616.0,0.0,1.0,0.0,2.0,Lonnez Guezaley,4076_01,Earth,False,E/250/P,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Kris Coley,4078_01,missing,True,G/667/P,TRAPPIST-1e,False
55.0,1680.0,0.0,1.0,0.0,6.0,Koops Upead,4079_01,Mars,False,F/771/S,55 Cancri e,False
20.0,719.0,0.0,10.0,0.0,0.0,Carry Sancasey,4080_01,Earth,False,F/839/P,55 Cancri e,False
50.0,451.0,132.0,195.0,31.0,0.0,Patoya Penashley,4081_01,Earth,False,G/668/P,55 Cancri e,False
22.0,0.0,0.0,0.0,0.0,0.0,Gray Cres,4082_01,Mars,False,E/252/P,TRAPPIST-1e,False
21.0,0.0,6190.0,1828.0,7.0,35.0,Tauvaah Clarty,4083_01,Europa,False,C/146/S,TRAPPIST-1e,False
26.0,0.0,1549.0,0.0,0.0,766.0,Arix Rentruing,4084_01,Europa,False,D/132/S,TRAPPIST-1e,False
36.0,0.0,2177.0,0.0,1097.0,144.0,Mothab Tachor,4089_01,Europa,False,A/48/S,TRAPPIST-1e,False
46.0,227.0,0.0,1546.0,3.0,2.0,Honjay Ruica,4090_01,Mars,False,D/133/S,TRAPPIST-1e,False
26.0,0.0,586.0,1.0,0.0,58.0,Ginald Pecketton,4091_01,Earth,False,F/772/S,TRAPPIST-1e,False
24.0,0.0,20.0,0.0,14.0,659.0,Lynnie Valexandez,4093_01,Earth,False,F/841/P,TRAPPIST-1e,False
14.0,834.0,1080.0,3.0,183.0,208.0,Deaney Romez,4095_01,Earth,False,G/671/P,55 Cancri e,False
46.0,949.0,0.0,128.0,3.0,41.0,Stote Vicke,4096_01,Mars,False,F/842/P,TRAPPIST-1e,False
15.0,0.0,840.0,123.0,0.0,20.0,Belly Weavesend,4097_01,Earth,False,E/253/P,TRAPPIST-1e,False
30.0,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,4098_01,Earth,True,G/672/P,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Willey Fryersonis,4099_01,Earth,True,G/673/P,TRAPPIST-1e,False
38.0,1100.0,43.0,163.0,3.0,0.0,Tyog Rapie,4101_01,Mars,False,F/773/S,TRAPPIST-1e,False
48.0,0.0,0.0,0.0,0.0,0.0,Brark Whetedy,4102_01,Europa,True,B/128/P,TRAPPIST-1e,False
31.0,0.0,0.0,0.0,0.0,0.0,Ally Sterreray,4103_01,Earth,True,G/674/P,TRAPPIST-1e,False
41.0,1025.0,0.0,0.0,0.0,0.0,Ritany Gallard,4104_01,Earth,False,G/675/P,TRAPPIST-1e,False
43.0,0.0,831.0,78.0,0.0,0.0,Leneva Harmond,4106_01,Earth,False,G/675/S,TRAPPIST-1e,False
23.0,0.0,0.0,489.0,5.0,276.0,Bobbyn Rocholton,4107_01,Earth,False,G/676/S,TRAPPIST-1e,False
48.0,0.0,0.0,0.0,0.0,0.0,Tarino Aroodint,4108_01,Europa,True,B/158/S,55 Cancri e,False
47.0,27.0,2651.0,538.0,18.0,0.0,Tachium Aroodint,4108_02,Europa,missing,B/158/S,TRAPPIST-1e,False
19.0,169.0,399.0,173.72916912197996,97.0,0.0,Karlie Beangley,4109_01,Earth,False,F/843/P,TRAPPIST-1e,False
25.0,0.0,38.0,0.0,847.0,112.0,Son Rosargas,4110_01,Earth,False,E/255/P,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Shany Rasmussony,4112_01,Earth,True,G/678/S,TRAPPIST-1e,False
16.0,0.0,0.0,0.0,0.0,0.0,Taraid Bradiary,4113_01,Europa,True,B/129/P,55 Cancri e,False
45.0,0.0,2524.0,0.0,166.0,1.0,Coxak Bradiary,4113_02,Europa,False,B/129/P,TRAPPIST-1e,False
31.0,0.0,0.0,0.0,0.0,0.0,Rowls Porté,4114_01,Mars,True,E/270/S,TRAPPIST-1e,False
19.0,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,4115_01,Earth,True,G/679/S,PSO J318.5-22,False
21.0,40.0,0.0,736.0,0.0,0.0,Ryany Torrez,4116_01,Earth,False,F/774/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Aleroy Pentss,4120_01,Earth,True,G/680/S,PSO J318.5-22,False
22.0,0.0,0.0,173.72916912197996,0.0,0.0,Jorgie Watkinsley,4125_01,Earth,True,G/677/P,PSO J318.5-22,False
23.0,0.0,0.0,0.0,0.0,304.8547912992357,Dsch Ainserfle,4127_01,Europa,missing,B/130/P,TRAPPIST-1e,False
54.0,111.0,0.0,1144.0,8.0,23.0,Ors Pare,4128_01,Mars,False,F/846/P,TRAPPIST-1e,True
0.0,0.0,0.0,0.0,0.0,0.0,Aars Pare,4128_02,Mars,False,F/846/P,TRAPPIST-1e,False
4.0,0.0,458.07720329024676,0.0,0.0,0.0,Guanch Pare,4128_03,Mars,True,F/846/P,TRAPPIST-1e,False
23.0,15.0,1.0,777.0,3.0,3.0,Kyley Matts,4129_01,Earth,False,F/847/P,TRAPPIST-1e,False
19.0,0.0,0.0,0.0,0.0,0.0,Forms Merte,4130_01,Mars,True,missing,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,311.1387779083431,0.0,Achium Pokematic,4131_01,Europa,True,C/147/S,TRAPPIST-1e,False
18.0,0.0,0.0,0.0,0.0,0.0,Curtle Norry,4132_01,Earth,True,G/678/P,55 Cancri e,False
40.0,0.0,0.0,0.0,0.0,0.0,Cird Datty,4134_01,missing,True,missing,TRAPPIST-1e,False
58.0,850.0,0.0,22.0,1493.0,0.0,Cakers Merte,4135_01,Mars,False,F/777/S,TRAPPIST-1e,False
39.0,664.0,0.0,0.0,40.0,0.0,Lonna Rocknight,4137_01,Earth,False,F/778/S,55 Cancri e,False
23.0,40.0,15.0,30.0,0.0,637.0,Shan Fitzgerson,4140_01,Earth,False,F/851/P,PSO J318.5-22,False
11.0,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,4141_01,Earth,False,G/679/P,TRAPPIST-1e,False
43.0,0.0,0.0,173.72916912197996,0.0,0.0,Maiah Deryplinet,4142_01,Europa,True,C/148/S,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Heales Buncy,4143_01,Mars,True,E/258/P,TRAPPIST-1e,False
36.0,19.0,476.0,0.0,5.0,290.0,Edgary Guerson,4144_01,Earth,False,E/259/P,TRAPPIST-1e,False
13.0,16.0,0.0,87.0,544.0,0.0,Juaney Herry,4145_01,Earth,False,F/852/P,PSO J318.5-22,False
54.0,0.0,458.07720329024676,0.0,3200.0,0.0,Caphact Lendly,4147_01,Europa,False,C/149/S,TRAPPIST-1e,False
45.0,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,4147_02,Europa,True,C/149/S,TRAPPIST-1e,False
33.0,224.687617481203,0.0,589.0,2.0,255.0,Benew Saundez,4149_01,Earth,False,G/682/P,55 Cancri e,missing
46.0,0.0,1029.0,0.0,0.0,0.0,Hanne Weaves,4150_01,Earth,False,F/780/S,TRAPPIST-1e,False
15.0,0.0,0.0,0.0,0.0,0.0,Juliey Loverceson,4151_01,Earth,True,G/683/P,55 Cancri e,False
35.0,89.0,0.0,0.0,545.0,0.0,Natha Wonglasquez,4152_01,Earth,False,F/853/P,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Beant Gelte,4154_01,Mars,True,F/781/S,TRAPPIST-1e,False
15.0,0.0,0.0,0.0,0.0,0.0,Millia Watkinsley,4156_01,Earth,True,G/684/P,55 Cancri e,missing
27.0,0.0,0.0,580.0,211.0,0.0,Doryn Noeley,4158_01,Earth,False,E/273/S,TRAPPIST-1e,False
15.0,224.687617481203,2.0,15.0,5.0,842.0,Hilley Harperez,4159_01,Earth,False,F/782/S,TRAPPIST-1e,False
27.0,661.0,458.07720329024676,991.0,46.0,0.0,missing,4160_01,Mars,False,F/783/S,TRAPPIST-1e,True
16.0,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,4163_01,Earth,True,G/683/S,55 Cancri e,False
37.0,246.0,0.0,703.0,5.0,0.0,Kendy Logannon,4165_01,Earth,False,G/685/P,TRAPPIST-1e,False
45.0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,4166_01,Europa,True,B/132/P,55 Cancri e,False
58.0,0.0,279.0,3627.0,122.0,30.0,Ionan Stacketent,4166_02,Europa,False,B/132/P,55 Cancri e,True
28.82793046746535,0.0,440.0,0.0,0.0,334.0,Ninaha Deckerson,4167_01,Earth,False,missing,PSO J318.5-22,missing
38.0,0.0,18.0,30.0,0.0,832.0,Eriky Deckerson,4168_01,Earth,False,F/855/P,TRAPPIST-1e,False
28.0,0.0,241.0,6.0,0.0,542.0,Elina Deckerson,4168_02,Earth,False,E/260/P,TRAPPIST-1e,False
47.0,0.0,0.0,0.0,0.0,0.0,Avijava Susent,4169_01,Europa,True,D/140/P,TRAPPIST-1e,False
41.0,0.0,1562.0,0.0,2.0,16.0,Acruxon Susent,4169_02,Europa,False,D/140/P,TRAPPIST-1e,False
28.0,224.687617481203,0.0,0.0,0.0,0.0,Sarich Pirejus,4170_01,Europa,True,B/133/P,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Candyn Mclardson,4171_01,Earth,True,G/686/P,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Peefox Flell,4172_01,Mars,True,F/856/P,TRAPPIST-1e,False
58.0,12.0,0.0,186.0,2436.0,4.0,Cinkes Flell,4172_02,Mars,False,F/856/P,TRAPPIST-1e,False
36.0,0.0,0.0,0.0,0.0,0.0,Chrets Flell,4172_03,missing,True,F/856/P,TRAPPIST-1e,False
24.0,1363.0,0.0,50.0,0.0,0.0,Puffs Facle,4172_04,Mars,False,F/856/P,55 Cancri e,False
56.0,128.0,0.0,959.0,0.0,42.0,Barks Flell,4172_05,Mars,False,F/856/P,TRAPPIST-1e,False
15.0,0.0,0.0,0.0,0.0,0.0,Fruik Flell,4172_06,Mars,True,F/856/P,TRAPPIST-1e,False
19.0,154.0,170.0,2074.0,0.0,0.0,Corsh Flell,4172_07,Mars,False,D/141/P,TRAPPIST-1e,False
27.0,0.0,0.0,0.0,658.0,133.0,Genee Meleon,4173_01,Earth,False,E/261/P,TRAPPIST-1e,False
47.0,59.0,1.0,327.0,557.0,0.0,Coren Armstromez,4174_01,Earth,False,F/857/P,TRAPPIST-1e,False
37.0,0.0,89.0,15.0,20.0,592.0,Thery Burnerez,4175_01,Earth,False,F/858/P,55 Cancri e,False
39.0,0.0,0.0,0.0,0.0,0.0,Rants Fla,4176_01,Mars,True,F/859/P,TRAPPIST-1e,False
20.0,0.0,0.0,0.0,0.0,0.0,Lidex Opité,4176_02,Mars,True,F/859/P,TRAPPIST-1e,False
20.0,760.0,0.0,742.0,352.0,0.0,Shood Opité,4176_03,Mars,False,F/859/P,TRAPPIST-1e,False
38.0,490.0,663.0,358.0,855.0,0.0,Othawk Fla,4176_04,Mars,False,F/859/P,TRAPPIST-1e,False
46.0,247.0,0.0,418.0,480.0,36.0,Risps Fla,4176_05,Mars,False,D/142/P,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Wafros Fla,4176_06,Mars,True,F/859/P,TRAPPIST-1e,False
24.0,612.0,326.0,46.0,87.0,0.0,Wille Fla,4176_07,Mars,False,F/859/P,55 Cancri e,False
32.0,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,4177_01,Europa,True,B/161/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,4177_02,Europa,True,B/161/S,55 Cancri e,False
44.0,36.0,588.0,0.0,1675.0,3597.0,Wasath Foraud,4177_03,Europa,False,B/161/S,55 Cancri e,False
19.0,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,4178_01,Earth,False,G/687/P,TRAPPIST-1e,False
30.0,0.0,1172.0,183.0,91.0,0.0,missing,4179_01,Europa,False,A/50/S,TRAPPIST-1e,True
23.0,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,4179_02,Europa,True,A/50/S,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,4181_01,Europa,False,C/133/P,TRAPPIST-1e,False
0.0,0.0,458.07720329024676,0.0,0.0,0.0,Meron Frattyring,4181_02,Europa,False,C/133/P,missing,False
17.0,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,4181_03,Europa,True,missing,TRAPPIST-1e,False
44.0,0.0,0.0,0.0,0.0,0.0,Ashir Frattyring,4181_04,Europa,True,C/133/P,TRAPPIST-1e,False
31.0,2.0,8747.0,0.0,4840.0,14485.0,Wezena Frattyring,4181_05,Europa,False,C/133/P,55 Cancri e,False
